59.979,59.98,59.979,59.98,59.98,59.979,59.98,59.98,59.979,59.979,59.98,59.98,59.979,59.979,59.979,59.979,59.979,59.979,59.979,59.979,59.979,59.978,59.979,59.979,59.979,59.979,59.979,59.98,59.979,59.979,59.979,59.979,59.979,59.978,59.977,59.978,59.977,59.977,59.977,59.978,59.976,59.977,59.977,59.977,59.977,59.977,59.977,59.977,59.977,59.977,59.978,59.978,59.978,59.977,59.978,59.977,59.978,59.978,59.978,59.978,59.977,59.978,59.977,59.978,59.977,59.978,59.978,59.978,59.978,59.979,59.978,59.978,59.977,59.977,59.978,59.979,59.978,59.979,59.977,59.977,59.976,59.976,59.976,59.976,59.976,59.976,59.977,59.977,59.977,59.976,59.976,59.977,59.977,59.977,59.978,59.978,59.978,59.979,59.978,59.978,59.978,59.978,59.978,59.978,59.978,59.978,59.978,59.978,59.978,59.977,59.978,59.978,59.978,59.977,59.977,59.977,59.978,59.977,59.978,59.978,59.977,59.978,59.978,59.978,59.978,59.978,59.977,59.978,59.978,59.978,59.978,59.978,59.979,59.978,59.979,59.979,59.978,59.979,59.979,59.979,59.979,59.98,59.98,59.98,59.98,59.981,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.979,59.979,59.979,59.979,59.979,59.98,59.978,59.979,59.978,59.98,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.982,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.979,59.98,59.981,59.98,59.98,59.981,59.981,59.98,59.981,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.982,59.982,59.981,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.981,UNCLASSIFIED
59.98,59.98,59.98,59.98,59.979,59.979,59.979,59.979,59.979,59.98,59.978,59.979,59.978,59.98,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.982,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.979,59.98,59.981,59.98,59.98,59.981,59.981,59.98,59.981,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.982,59.982,59.981,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.981,59.982,59.981,59.981,59.982,59.982,59.982,59.983,59.983,59.982,59.983,59.981,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.983,59.981,59.982,59.982,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.982,59.982,59.982,59.982,59.981,59.982,59.982,59.981,59.982,59.981,59.981,59.982,59.98,59.982,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.981,59.98,59.981,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.979,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.98,UNCLASSIFIED
59.982,59.981,59.981,59.982,59.982,59.982,59.983,59.983,59.982,59.983,59.981,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.983,59.981,59.982,59.982,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.982,59.982,59.982,59.982,59.981,59.982,59.982,59.981,59.982,59.981,59.981,59.982,59.98,59.982,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.981,59.98,59.981,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.979,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.981,59.981,59.981,59.982,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.979,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.98,59.979,59.979,59.979,59.979,59.979,59.978,59.979,59.98,59.979,59.979,59.98,59.979,59.981,59.981,59.981,59.98,59.98,59.982,59.98,59.981,59.981,59.98,59.98,59.98,59.98,59.979,59.98,59.979,59.98,59.98,59.979,59.979,59.979,59.978,59.979,59.979,59.979,59.978,59.979,59.98,59.978,59.98,59.98,59.979,59.979,59.98,59.98,59.979,59.98,59.979,59.979,59.98,59.98,59.98,59.979,59.98,59.981,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.981,59.982,59.981,59.982,59.982,59.981,59.98,59.981,59.981,59.981,59.981,59.98,59.982,59.98,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.982,59.981,59.98,59.981,59.982,59.981,59.98,59.981,59.981,59.982,59.982,59.981,59.981,59.982,59.981,59.981,UNCLASSIFIED
59.981,59.981,59.981,59.981,59.982,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.979,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.98,59.979,59.979,59.979,59.979,59.979,59.978,59.979,59.98,59.979,59.979,59.98,59.979,59.981,59.981,59.981,59.98,59.98,59.982,59.98,59.981,59.981,59.98,59.98,59.98,59.98,59.979,59.98,59.979,59.98,59.98,59.979,59.979,59.979,59.978,59.979,59.979,59.979,59.978,59.979,59.98,59.978,59.98,59.98,59.979,59.979,59.98,59.98,59.979,59.98,59.979,59.979,59.98,59.98,59.98,59.979,59.98,59.981,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.981,59.982,59.981,59.982,59.982,59.981,59.98,59.981,59.981,59.981,59.981,59.98,59.982,59.98,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.982,59.981,59.98,59.981,59.982,59.981,59.98,59.981,59.981,59.982,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.98,59.98,59.979,59.98,59.979,59.978,59.979,59.979,59.98,59.979,59.979,59.979,59.98,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.979,59.98,59.98,59.981,59.98,59.98,59.979,59.98,59.979,59.98,59.979,59.98,59.98,59.979,59.979,59.98,59.979,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.979,59.98,59.981,59.981,59.98,59.979,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.981,59.981,59.979,59.979,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.981,59.98,59.979,59.98,59.979,59.98,59.98,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.979,59.979,59.98,59.98,59.979,59.98,59.98,59.981,59.981,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,UNCLASSIFIED
59.981,59.98,59.98,59.98,59.979,59.98,59.979,59.978,59.979,59.979,59.98,59.979,59.979,59.979,59.98,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.981,59.98,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.98,59.979,59.98,59.98,59.981,59.98,59.98,59.979,59.98,59.979,59.98,59.979,59.98,59.98,59.979,59.979,59.98,59.979,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.981,59.98,59.981,59.981,59.982,59.981,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.979,59.98,59.981,59.981,59.98,59.979,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.979,59.981,59.98,59.98,59.981,59.981,59.979,59.979,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.981,59.98,59.979,59.98,59.979,59.98,59.98,59.98,59.979,59.98,59.979,59.979,59.98,59.979,59.979,59.979,59.98,59.98,59.979,59.98,59.98,59.981,59.981,59.98,59.98,59.981,59.98,59.981,59.98,59.981,59.981,59.98,59.981,59.98,59.98,59.981,59.98,59.979,59.981,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.981,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.98,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.98,59.981,59.982,59.981,59.982,59.981,59.982,59.98,59.981,59.981,59.981,59.98,59.982,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.981,59.982,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.983,59.983,59.982,59.984,59.983,59.983,59.984,59.983,59.984,59.983,59.982,59.983,59.982,59.982,59.983,59.982,59.982,59.982,59.983,59.982,59.982,59.983,59.982,59.983,UNCLASSIFIED
59.979,59.981,59.981,59.98,59.981,59.98,59.981,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.981,59.981,59.98,59.981,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.98,59.981,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.98,59.98,59.98,59.98,59.981,59.98,59.98,59.98,59.981,59.98,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.981,59.981,59.981,59.981,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.98,59.981,59.982,59.981,59.982,59.981,59.982,59.98,59.981,59.981,59.981,59.98,59.982,59.981,59.981,59.98,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.982,59.982,59.981,59.982,59.981,59.981,59.981,59.981,59.982,59.981,59.981,59.98,59.981,59.981,59.981,59.982,59.982,59.982,59.982,59.982,59.983,59.983,59.982,59.984,59.983,59.983,59.984,59.983,59.984,59.983,59.982,59.983,59.982,59.982,59.983,59.982,59.982,59.982,59.983,59.982,59.982,59.983,59.982,59.983,59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.981,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.984,59.982,59.983,59.983,59.982,59.982,59.983,59.982,59.983,59.981,59.982,59.982,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.981,59.981,59.982,59.982,59.982,59.981,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.982,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.983,59.983,59.982,59.983,59.983,59.983,59.982,59.983,59.982,59.982,59.982,59.983,59.983,59.982,59.984,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.982,59.983,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.983,59.983,59.982,59.983,59.983,59.983,59.983,59.982,59.983,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.983,59.982,59.982,59.982,59.982,59.983,59.982,59.983,59.982,59.983,59.984,59.984,59.983,59.983,59.983,59.984,59.983,59.983,59.984,59.984,59.983,59.983,UNCLASSIFIED
59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.981,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.984,59.982,59.983,59.983,59.982,59.982,59.983,59.982,59.983,59.981,59.982,59.982,59.981,59.981,59.981,59.981,59.982,59.982,59.982,59.981,59.981,59.982,59.982,59.982,59.981,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.982,59.983,59.982,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.983,59.983,59.982,59.983,59.983,59.983,59.982,59.983,59.982,59.982,59.982,59.983,59.983,59.982,59.984,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.982,59.983,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.984,59.983,59.983,59.982,59.983,59.983,59.983,59.983,59.982,59.983,59.983,59.982,59.982,59.982,59.982,59.982,59.982,59.981,59.983,59.982,59.982,59.982,59.982,59.983,59.982,59.983,59.982,59.983,59.984,59.984,59.983,59.983,59.983,59.984,59.983,59.983,59.984,59.984,59.983,59.983,59.984,59.984,59.983,59.983,59.983,59.984,59.983,59.984,59.984,59.983,59.983,59.983,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.982,59.983,59.983,59.983,59.983,59.984,59.984,59.984,59.983,59.983,59.984,59.983,59.984,59.983,59.983,59.984,59.983,59.982,59.983,59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.983,59.983,59.982,59.983,59.983,59.984,59.982,59.984,59.983,59.984,59.984,59.984,59.984,59.983,59.983,59.984,59.983,59.983,59.983,59.983,59.984,59.984,59.983,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.985,59.983,59.985,59.984,59.985,59.984,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.985,59.984,59.984,59.984,59.985,59.984,59.985,59.984,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.986,59.985,59.985,59.985,59.985,59.987,59.986,59.986,59.987,59.986,59.987,UNCLASSIFIED
59.984,59.984,59.983,59.983,59.983,59.984,59.983,59.984,59.984,59.983,59.983,59.983,59.982,59.984,59.983,59.983,59.983,59.983,59.983,59.983,59.983,59.982,59.983,59.983,59.983,59.983,59.984,59.984,59.984,59.983,59.983,59.984,59.983,59.984,59.983,59.983,59.984,59.983,59.982,59.983,59.982,59.983,59.982,59.982,59.982,59.982,59.983,59.983,59.983,59.982,59.983,59.983,59.984,59.982,59.984,59.983,59.984,59.984,59.984,59.984,59.983,59.983,59.984,59.983,59.983,59.983,59.983,59.984,59.984,59.983,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.985,59.983,59.985,59.984,59.985,59.984,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.983,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.984,59.985,59.984,59.984,59.984,59.985,59.984,59.985,59.984,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.986,59.985,59.985,59.985,59.985,59.987,59.986,59.986,59.987,59.986,59.987,59.986,59.987,59.987,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.986,59.985,59.986,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.986,59.985,59.985,59.985,59.986,59.985,59.985,59.986,59.985,59.985,59.986,59.985,59.986,59.986,59.986,59.985,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.987,59.987,59.987,59.986,59.987,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.987,59.987,59.986,59.986,59.987,59.987,59.987,59.987,59.986,59.987,59.987,59.986,59.987,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.988,59.988,59.988,59.988,59.987,59.988,59.989,59.989,59.988,59.989,59.989,59.989,59.989,59.989,59.989,59.988,59.988,59.989,UNCLASSIFIED
59.986,59.987,59.987,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.985,59.986,59.985,59.986,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.986,59.985,59.985,59.985,59.986,59.985,59.985,59.986,59.985,59.985,59.986,59.985,59.986,59.986,59.986,59.985,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.985,59.986,59.985,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.987,59.987,59.987,59.986,59.987,59.986,59.986,59.986,59.986,59.986,59.986,59.987,59.986,59.986,59.986,59.986,59.987,59.987,59.986,59.986,59.987,59.987,59.987,59.987,59.986,59.987,59.987,59.986,59.987,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.987,59.987,59.987,59.987,59.988,59.987,59.988,59.988,59.988,59.988,59.987,59.988,59.989,59.989,59.988,59.989,59.989,59.989,59.989,59.989,59.989,59.988,59.988,59.989,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.987,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.987,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.99,59.988,59.988,59.988,59.989,59.988,59.989,59.988,59.988,59.989,59.989,59.988,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.99,59.99,59.99,59.989,59.99,59.989,59.989,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.989,59.99,59.989,59.989,59.99,59.989,59.989,59.99,59.99,59.99,59.99,59.99,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.991,59.992,59.991,59.991,59.991,59.99,59.99,59.99,59.99,59.99,59.99,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.99,59.989,59.989,59.99,59.99,59.99,59.989,59.99,59.991,59.989,59.99,59.99,59.99,59.991,59.99,59.99,59.99,59.991,59.99,59.991,59.991,59.991,59.99,59.99,59.99,59.99,59.99,59.991,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.99,59.989,UNCLASSIFIED
59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.987,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.987,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.988,59.99,59.988,59.988,59.988,59.989,59.988,59.989,59.988,59.988,59.989,59.989,59.988,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.99,59.99,59.99,59.989,59.99,59.989,59.989,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.989,59.99,59.989,59.989,59.99,59.989,59.989,59.99,59.99,59.99,59.99,59.99,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.991,59.992,59.991,59.991,59.991,59.99,59.99,59.99,59.99,59.99,59.99,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.989,59.99,59.989,59.989,59.99,59.99,59.99,59.989,59.99,59.991,59.989,59.99,59.99,59.99,59.991,59.99,59.99,59.99,59.991,59.99,59.991,59.991,59.991,59.99,59.99,59.99,59.99,59.99,59.991,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.99,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.99,59.99,59.989,59.99,59.99,59.991,59.99,59.991,59.991,59.991,59.991,59.991,59.991,59.99,59.991,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.99,59.991,59.99,59.99,59.991,59.99,59.99,59.99,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.991,59.991,59.99,59.991,59.991,59.991,59.991,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.993,59.992,59.991,59.992,59.991,59.992,59.991,59.991,59.991,59.991,59.991,59.991,59.99,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.992,59.992,59.992,59.992,59.993,59.993,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.992,59.992,59.992,59.991,59.992,59.992,59.991,59.992,59.991,59.992,59.992,59.992,59.992,59.991,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.991,UNCLASSIFIED
59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.99,59.99,59.989,59.99,59.99,59.991,59.99,59.991,59.991,59.991,59.991,59.991,59.991,59.99,59.991,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.991,59.991,59.99,59.99,59.991,59.99,59.99,59.991,59.99,59.99,59.99,59.99,59.99,59.989,59.99,59.989,59.989,59.989,59.989,59.99,59.989,59.99,59.991,59.991,59.99,59.991,59.991,59.991,59.991,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.993,59.992,59.991,59.992,59.991,59.992,59.991,59.991,59.991,59.991,59.991,59.991,59.99,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.992,59.992,59.992,59.992,59.993,59.993,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.992,59.992,59.992,59.991,59.992,59.992,59.991,59.992,59.991,59.992,59.992,59.992,59.992,59.991,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.991,59.991,59.991,59.991,59.991,59.991,59.992,59.991,59.992,59.992,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.99,59.991,59.991,59.99,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.991,59.991,59.992,59.992,59.991,59.991,59.991,59.991,59.991,59.99,59.99,59.99,59.99,59.99,59.991,59.99,59.991,59.99,59.99,59.991,59.991,59.991,59.991,59.991,59.992,59.991,59.993,59.993,59.993,59.992,59.993,59.993,59.993,59.993,59.993,59.993,59.992,59.992,59.993,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.993,59.992,59.992,59.992,59.993,59.992,59.992,59.992,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.992,59.991,59.991,59.991,59.991,59.992,59.991,59.991,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.991,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.992,59.993,59.992,59.992,59.993,59.993,59.993,59.994,59.993,59.994,59.993,59.993,59.993,59.993,59.993,59.993,59.992,59.992,59.991,59.992,59.991,59.991,59.99,59.99,59.991,59.991,59.991,59.991,59.991,59.992,59.992,59.992,59.993,UNCLASSIFIED
